Nama_Negara,Wilayah,Jenis_Tanaman,year,Suhu_Rata_Rata_C,is_predicted
Argentina,Northwest,Soybeans,1999,11.773015708078379,True
Argentina,Northwest,Soybeans,2000,16.59,False
Argentina,Northwest,Soybeans,2001,22.31,False
Argentina,Northwest,Soybeans,2002,27.82,False
Argentina,Northwest,Soybeans,2003,24.11943055904651,True
Argentina,Northwest,Soybeans,2004,-2.41,False
Argentina,Northwest,Soybeans,2005,12.114320024052669,True
Argentina,Northwest,Soybeans,2006,11.7217213123381,True
Argentina,Northwest,Soybeans,2007,3.0749999999999997,False
Argentina,Northwest,Soybeans,2008,28.57,False
Argentina,Northwest,Soybeans,2009,8.758166560423465,True
Argentina,Northwest,Soybeans,2010,12.917469877239796,True
Argentina,Northwest,Soybeans,2011,10.657505088694293,True
Argentina,Northwest,Soybeans,2012,16.11,False
Argentina,Northwest,Soybeans,2013,8.562860912236282,True
Argentina,Northwest,Soybeans,2014,20.04,False
Argentina,Northwest,Soybeans,2015,11.99402853079816,True
Argentina,Northwest,Soybeans,2016,18.65,False
Argentina,Northwest,Soybeans,2017,14.01,False
Argentina,Northwest,Soybeans,2018,11.502056749444634,True
Argentina,Northwest,Soybeans,2019,14.068860617549845,True
Argentina,Northwest,Soybeans,2020,15.434999999999999,False
Argentina,Northwest,Soybeans,2021,9.94,False
Argentina,Northwest,Soybeans,2022,14.608011757483805,True
Argentina,Northwest,Soybeans,2023,30.45,False
Argentina,Northwest,Sugarcane,1994,-4.69,False
Argentina,Northwest,Sugarcane,1995,-4.69,True
Argentina,Northwest,Sugarcane,1996,0.66,False
Argentina,Northwest,Sugarcane,1997,-1.7790511653064174,True
Argentina,Northwest,Sugarcane,1998,-1.3292191255612626,True
Argentina,Northwest,Sugarcane,1999,-0.8577710949867088,True
Argentina,Northwest,Sugarcane,2000,17.93,False
Argentina,Northwest,Sugarcane,2001,7.775,False
Argentina,Northwest,Sugarcane,2002,12.815,False
Argentina,Northwest,Sugarcane,2003,8.429407175511937,True
Argentina,Northwest,Sugarcane,2004,5.49,False
Argentina,Northwest,Sugarcane,2005,5.472715205594711,True
Argentina,Northwest,Sugarcane,2006,28.74,False
Argentina,Northwest,Sugarcane,2007,18.766710399265023,True
Argentina,Northwest,Sugarcane,2008,23.81,False
Argentina,Northwest,Sugarcane,2009,18.675,False
Argentina,Northwest,Sugarcane,2010,29.24305518691218,True
Argentina,Northwest,Sugarcane,2011,29.380650971719476,True
Argentina,Northwest,Sugarcane,2012,15.265,False
Argentina,Northwest,Sugarcane,2013,29.64220700302014,True
Argentina,Northwest,Sugarcane,2014,21.39,False
Argentina,Northwest,Sugarcane,2015,31.492048247130374,True
Argentina,Northwest,Sugarcane,2016,17.7,False
Argentina,Northwest,Sugarcane,2017,27.95,False
Argentina,Northwest,Sugarcane,2018,30.527616511935687,True
Argentina,Northwest,Sugarcane,2019,29.78930065155198,True
Argentina,Northwest,Sugarcane,2020,33.44430749010433,True
Argentina,Northwest,Sugarcane,2021,7.44,False
Argentina,Northwest,Sugarcane,2022,10.01,False
Argentina,Northwest,Vegetables,1995,15.55,False
Argentina,Northwest,Vegetables,1996,4.09,False
Argentina,Northwest,Vegetables,1997,2.6010004800360766,True
Argentina,Northwest,Vegetables,1998,-4.77,False
Argentina,Northwest,Vegetables,1999,0.21473157708829027,True
Argentina,Northwest,Vegetables,2000,-1.3463381720872067,True
Argentina,Northwest,Vegetables,2001,7.045,False
Argentina,Northwest,Vegetables,2002,32.45,False
Argentina,Northwest,Vegetables,2003,1.08,False
Argentina,Northwest,Vegetables,2004,3.45,False
Argentina,Northwest,Vegetables,2005,2.65,False
Argentina,Northwest,Vegetables,2006,4.179744037611684,True
Argentina,Northwest,Vegetables,2007,33.17,False
Argentina,Northwest,Vegetables,2008,-1.97,False
Argentina,Northwest,Vegetables,2009,8.618189335677462,True
Argentina,Northwest,Vegetables,2010,18.51,False
Argentina,Northwest,Vegetables,2011,27.72,False
Argentina,Northwest,Vegetables,2012,25.35,False
Argentina,Northwest,Vegetables,2013,14.545125805997941,True
Argentina,Northwest,Vegetables,2014,18.266852253998273,True
Argentina,Northwest,Vegetables,2015,8.895,False
Argentina,Northwest,Vegetables,2016,14.03,False
Argentina,Northwest,Vegetables,2017,20.21,False
Argentina,Northwest,Vegetables,2018,16.37403793222552,True
Argentina,Northwest,Vegetables,2019,10.3,False
Argentina,Northwest,Vegetables,2020,29.36,False
Argentina,Northwest,Vegetables,2021,32.87,False
Argentina,Northwest,Vegetables,2022,28.256612252451617,True
Argentina,Northwest,Vegetables,2023,24.955507591171642,True
Argentina,Northwest,Vegetables,2024,9.15,False
Argentina,Northwest,Wheat,1992,31.93,False
Argentina,Northwest,Wheat,1993,31.93,True
Argentina,Northwest,Wheat,1994,31.922632458070428,True
Argentina,Northwest,Wheat,1995,26.025,False
Argentina,Northwest,Wheat,1996,15.040000000000001,False
Argentina,Northwest,Wheat,1997,16.69488113405659,True
Argentina,Northwest,Wheat,1998,8.06,False
Argentina,Northwest,Wheat,1999,9.981382397322422,True
Argentina,Northwest,Wheat,2000,8.306138847833907,True
Argentina,Northwest,Wheat,2001,29.96,False
Argentina,Northwest,Wheat,2002,8.14,False
Argentina,Northwest,Wheat,2003,19.1,False
Argentina,Northwest,Wheat,2004,10.772293042834233,True
Argentina,Northwest,Wheat,2005,17.355,False
Argentina,Northwest,Wheat,2006,10.766942770567974,True
Argentina,Northwest,Wheat,2007,13.751876353099757,True
Argentina,Northwest,Wheat,2008,3.83,False
Argentina,Northwest,Wheat,2009,12.440416219033171,True
Argentina,Northwest,Wheat,2010,7.841398998385724,True
Argentina,Northwest,Wheat,2011,18.52,False
Argentina,Northwest,Wheat,2012,6.11674230738977,True
Argentina,Northwest,Wheat,2013,12.052066955428785,True
Argentina,Northwest,Wheat,2014,6.2040440071423255,True
Argentina,Northwest,Wheat,2015,11.021018031902166,True
Argentina,Northwest,Wheat,2016,5.922628610112836,True
Argentina,Northwest,Wheat,2017,20.1,False
Argentina,Northwest,Wheat,2018,4.616658190129153,True
Argentina,Northwest,Wheat,2019,11.539268678993654,True
Argentina,Northwest,Wheat,2020,5.203256450885476,True
Argentina,Northwest,Wheat,2021,11.404209386173257,True
Argentina,Northwest,Wheat,2022,4.831995088075326,True
Argentina,Northwest,Wheat,2023,10.532567167369624,True
Argentina,Northwest,Wheat,2024,-1.73,False
Argentina,Pampas,Barley,1990,15.77,False
Argentina,Pampas,Barley,1991,15.77,True
Argentina,Pampas,Barley,1992,22.73,False
Argentina,Pampas,Barley,1993,7.65,False
Argentina,Pampas,Barley,1994,13.885000333177302,True
Argentina,Pampas,Barley,1995,13.700558432427881,True
Argentina,Pampas,Barley,1996,13.58040543476348,True
Argentina,Pampas,Barley,1997,13.45363276559819,True
Argentina,Pampas,Barley,1998,13.25952671945499,True
Argentina,Pampas,Barley,1999,13.102306353361893,True
Argentina,Pampas,Barley,2000,24.86,False
Argentina,Pampas,Barley,2001,27.799701901398485,True
Argentina,Pampas,Barley,2002,32.73,False
Argentina,Pampas,Barley,2003,6.7625,False
Argentina,Pampas,Barley,2004,19.160107543460036,True
Argentina,Pampas,Barley,2005,23.84359172697681,True
Argentina,Pampas,Barley,2006,10.38,False
Argentina,Pampas,Barley,2007,15.73,False
Argentina,Pampas,Barley,2008,19.42,False
Argentina,Pampas,Barley,2009,20.81611736004378,True
Argentina,Pampas,Barley,2010,10.45,False
Argentina,Pampas,Barley,2011,22.764110412622603,True
Argentina,Pampas,Barley,2012,17.16,False
Argentina,Pampas,Barley,2013,13.260000000000002,False
Argentina,Pampas,Barley,2014,10.3,False
Argentina,Pampas,Barley,2015,19.623822662396904,True
Argentina,Pampas,Barley,2016,15.901315858028518,True
Argentina,Pampas,Barley,2017,15.2151082694705,True
Argentina,Pampas,Barley,2018,17.934753505148905,True
Argentina,Pampas,Barley,2019,8.4,False
Argentina,Pampas,Barley,2020,17.47,False
Argentina,Pampas,Barley,2021,1.29,False
Argentina,Pampas,Barley,2022,14.951332856490854,True
Argentina,Pampas,Barley,2023,-4.9,False
Argentina,Pampas,Coffee,1990,27.61,False
Argentina,Pampas,Coffee,1991,27.61,True
Argentina,Pampas,Coffee,1992,6.95,False
Argentina,Pampas,Coffee,1993,14.87585822972803,True
Argentina,Pampas,Coffee,1994,12.626434488383293,True
Argentina,Pampas,Coffee,1995,10.5944487131768,True
Argentina,Pampas,Coffee,1996,9.102553743795244,True
Argentina,Pampas,Coffee,1997,7.704752727462151,True
Argentina,Pampas,Coffee,1998,6.400220491528149,True
Argentina,Pampas,Coffee,1999,5.223387611035596,True
Argentina,Pampas,Coffee,2000,30.35,False
Argentina,Pampas,Coffee,2001,35.08385704627496,True
Argentina,Pampas,Coffee,2002,13.87,False
Argentina,Pampas,Coffee,2003,21.99684281238478,True
Argentina,Pampas,Coffee,2004,9.22,False
Argentina,Pampas,Coffee,2005,17.245291295972674,True
Argentina,Pampas,Coffee,2006,20.95951226365538,True
Argentina,Pampas,Coffee,2007,22.50727389273334,True
Argentina,Pampas,Coffee,2008,23.282219526394297,True
Argentina,Pampas,Coffee,2009,23.328753625737708,True
Argentina,Pampas,Coffee,2010,21.8,False
Argentina,Pampas,Coffee,2011,31.380607028773984,True
Argentina,Pampas,Coffee,2012,27.092096314673856,True
Argentina,Pampas,Coffee,2013,30.128390552223788,True
Argentina,Pampas,Coffee,2014,15.03,False
Argentina,Pampas,Coffee,2015,32.93,False
Argentina,Pampas,Coffee,2016,32.81862032222885,True
Argentina,Pampas,Coffee,2017,33.48,False
Argentina,Pampas,Coffee,2018,-2.46,False
Argentina,Pampas,Coffee,2019,15.59,False
Argentina,Pampas,Coffee,2020,25.55544006242914,True
Argentina,Pampas,Coffee,2021,-0.11,False
Argentina,Pampas,Coffee,2022,28.72,False
Argentina,Pampas,Corn,1991,23.31,False
Argentina,Pampas,Corn,1992,17.63,False
Argentina,Pampas,Corn,1993,-4.46,False
Argentina,Pampas,Corn,1994,2.7840562391181964,True
Argentina,Pampas,Corn,1995,2.5805408171861135,True
Argentina,Pampas,Corn,1996,1.7934508921073151,True
Argentina,Pampas,Corn,1997,29.14,False
Argentina,Pampas,Corn,1998,29.47,False
Argentina,Pampas,Corn,1999,23.18,False
Argentina,Pampas,Corn,2000,34.41,False
Argentina,Pampas,Corn,2001,3.27,False
Argentina,Pampas,Corn,2002,8.374443353694224,True
Argentina,Pampas,Corn,2003,11.639304555253752,True
Argentina,Pampas,Corn,2004,15.56,False
Argentina,Pampas,Corn,2005,15.990064935193466,True
Argentina,Pampas,Corn,2006,16.078133609204805,True
Argentina,Pampas,Corn,2007,7.44,False
Argentina,Pampas,Corn,2008,8.115086425859902,True
Argentina,Pampas,Corn,2009,6.160952836227381,True
Argentina,Pampas,Corn,2010,4.887498277711208,True
Argentina,Pampas,Corn,2011,29.63,False
Argentina,Pampas,Corn,2012,6.9744552529396,True
Argentina,Pampas,Corn,2013,9.357393684462703,True
Argentina,Pampas,Corn,2014,5.492842717850791,True
Argentina,Pampas,Corn,2015,7.384946639359008,True
Argentina,Pampas,Corn,2016,9.82,False
Argentina,Pampas,Corn,2017,3.78,False
Argentina,Pampas,Corn,2018,8.340624085180892,True
Argentina,Pampas,Corn,2019,7.797794117857748,True
Argentina,Pampas,Corn,2020,1.31,False
Argentina,Pampas,Corn,2021,-4.81,False
Argentina,Pampas,Cotton,1992,28.02,False
Argentina,Pampas,Cotton,1993,26.73,False
Argentina,Pampas,Cotton,1994,25.500527503158178,True
Argentina,Pampas,Cotton,1995,24.319714893933853,True
Argentina,Pampas,Cotton,1996,23.202419491614645,True
Argentina,Pampas,Cotton,1997,22.10514368698105,True
Argentina,Pampas,Cotton,1998,21.11690745226624,True
Argentina,Pampas,Cotton,1999,20.10850196503847,True
Argentina,Pampas,Cotton,2000,3.34,False
Argentina,Pampas,Cotton,2001,8.693483866356821,True
Argentina,Pampas,Cotton,2002,8.492133681670042,True
Argentina,Pampas,Cotton,2003,8.102558675877,True
Argentina,Pampas,Cotton,2004,31.37,False
Argentina,Pampas,Cotton,2005,12.540844545069687,True
Argentina,Pampas,Cotton,2006,13.540896112517654,True
Argentina,Pampas,Cotton,2007,31.97,False
Argentina,Pampas,Cotton,2008,12.411116484504475,True
Argentina,Pampas,Cotton,2009,21.23,False
Argentina,Pampas,Cotton,2010,14.378161570060557,True
Argentina,Pampas,Cotton,2011,11.35,False
Argentina,Pampas,Cotton,2012,23.23,False
Argentina,Pampas,Cotton,2013,10.190000000000001,False
Argentina,Pampas,Cotton,2014,-3.03,False
Argentina,Pampas,Cotton,2015,25.18,False
Argentina,Pampas,Cotton,2016,4.455,False
Argentina,Pampas,Cotton,2017,5.12,False
Argentina,Pampas,Cotton,2018,8.32,False
Argentina,Pampas,Cotton,2019,18.14,False
Argentina,Pampas,Cotton,2020,9.45,False
Argentina,Pampas,Cotton,2021,26.349999999999998,False
Argentina,Pampas,Cotton,2022,27.24,False
Argentina,Pampas,Cotton,2023,17.028095653718122,True
Argentina,Pampas,Cotton,2024,11.5,False
Argentina,Pampas,Fruits,1991,15.469999999999999,False
Argentina,Pampas,Fruits,1992,15.469999999999999,True
Argentina,Pampas,Fruits,1993,15.34454077711487,True
Argentina,Pampas,Fruits,1994,15.28179253350316,True
Argentina,Pampas,Fruits,1995,3.67,False
Argentina,Pampas,Fruits,1996,13.5,False
Argentina,Pampas,Fruits,1997,34.22,False
Argentina,Pampas,Fruits,1998,25.427756432847794,True
Argentina,Pampas,Fruits,1999,24.42583579909288,True
Argentina,Pampas,Fruits,2000,24.53794774721913,True
Argentina,Pampas,Fruits,2001,20.27,False
Argentina,Pampas,Fruits,2002,20.50136561965868,True
Argentina,Pampas,Fruits,2003,20.891093479112616,True
Argentina,Pampas,Fruits,2004,15.85,False
Argentina,Pampas,Fruits,2005,-2.66,False
Argentina,Pampas,Fruits,2006,5.44,False
Argentina,Pampas,Fruits,2007,15.869799299795401,True
Argentina,Pampas,Fruits,2008,13.79,False
Argentina,Pampas,Fruits,2009,13.300672022695549,True
Argentina,Pampas,Fruits,2010,13.354042962741707,True
Argentina,Pampas,Fruits,2011,12.603444182891646,True
Argentina,Pampas,Fruits,2012,12.462869104695116,True
Argentina,Pampas,Fruits,2013,12.386027276032351,True
Argentina,Pampas,Fruits,2014,22.03,False
Argentina,Pampas,Fruits,2015,8.692753512770983,True
Argentina,Pampas,Fruits,2016,7.975305327565616,True
Argentina,Pampas,Fruits,2017,10.738784087196407,True
Argentina,Pampas,Fruits,2018,10.79838953912291,True
Argentina,Pampas,Fruits,2019,10.285232961501285,True
Argentina,Pampas,Fruits,2020,9.87508244143498,True
Argentina,Pampas,Fruits,2021,9.583996528739307,True
Argentina,Pampas,Fruits,2022,9.351395454796792,True
Argentina,Pampas,Fruits,2023,9.247551290038869,True
Argentina,Pampas,Fruits,2024,30.36,False
Argentina,Pampas,Rice,1990,31.24,False
Argentina,Pampas,Rice,1991,31.24,True
Argentina,Pampas,Rice,1992,31.240565517872774,True
Argentina,Pampas,Rice,1993,2.95,False
Argentina,Pampas,Rice,1994,22.975,False
Argentina,Pampas,Rice,1995,21.029628452209508,True
Argentina,Pampas,Rice,1996,1.55,False
Argentina,Pampas,Rice,1997,9.270358808082893,True
Argentina,Pampas,Rice,1998,8.21,False
Argentina,Pampas,Rice,1999,9.103890860620076,True
Argentina,Pampas,Rice,2000,3.77,False
Argentina,Pampas,Rice,2001,5.927146005425197,True
Argentina,Pampas,Rice,2002,28.74,False
Argentina,Pampas,Rice,2003,27.39,False
Argentina,Pampas,Rice,2004,3.72,False
Argentina,Pampas,Rice,2005,8.208023024199221,True
Argentina,Pampas,Rice,2006,13.15414100026397,True
Argentina,Pampas,Rice,2007,13.14020442134223,True
Argentina,Pampas,Rice,2008,28.67,False
Argentina,Pampas,Rice,2009,21.488457020180988,True
Argentina,Pampas,Rice,2010,27.18,False
Argentina,Pampas,Rice,2011,7.390000000000001,False
Argentina,Pampas,Rice,2012,13.497314149774754,True
Argentina,Pampas,Rice,2013,17.94244847460873,True
Argentina,Pampas,Rice,2014,23.355545526971934,True
Argentina,Pampas,Rice,2015,23.419238259564633,True
Argentina,Pampas,Rice,2016,23.27482062525578,True
Argentina,Pampas,Rice,2017,1.315,False
Argentina,Pampas,Rice,2018,15.009291360598054,True
Argentina,Pampas,Rice,2019,17.23528375190464,True
Argentina,Pampas,Rice,2020,20.195724869913853,True
Argentina,Pampas,Rice,2021,25.64,False
Argentina,Pampas,Rice,2022,20.282128075200774,True
Argentina,Pampas,Rice,2023,13.19,False
Argentina,Pampas,Rice,2024,17.48,False
Argentina,Pampas,Soybeans,1990,29.81,False
Argentina,Pampas,Soybeans,1991,29.81,True
Argentina,Pampas,Soybeans,1992,25.34,False
Argentina,Pampas,Soybeans,1993,23.890470427338627,True
Argentina,Pampas,Soybeans,1994,16.09,False
Argentina,Pampas,Soybeans,1995,-1.64,False
Argentina,Pampas,Soybeans,1996,18.24,False
Argentina,Pampas,Soybeans,1997,12.84,False
Argentina,Pampas,Soybeans,1998,0.15,False
Argentina,Pampas,Soybeans,1999,3.362862358067391,True
Argentina,Pampas,Soybeans,2000,5.46324271474354,True
Argentina,Pampas,Soybeans,2001,3.608868297506471,True
Argentina,Pampas,Soybeans,2002,4.920918292507059,True
Argentina,Pampas,Soybeans,2003,5.51,False
Argentina,Pampas,Soybeans,2004,1.6853988020079633,True
Argentina,Pampas,Soybeans,2005,11.85,False
Argentina,Pampas,Soybeans,2006,0.8396478479362983,True
Argentina,Pampas,Soybeans,2007,30.04,False
Argentina,Pampas,Soybeans,2008,2.1509705582389502,True
Argentina,Pampas,Soybeans,2009,8.706249178746921,True
Argentina,Pampas,Soybeans,2010,6.587327665720794,True
Argentina,Pampas,Soybeans,2011,8.011140127998436,True
Argentina,Pampas,Soybeans,2012,7.890344088217065,True
Argentina,Pampas,Soybeans,2013,29.05,False
Argentina,Pampas,Soybeans,2014,4.7433910375541455,True
Argentina,Pampas,Soybeans,2015,7.21,False
Argentina,Pampas,Soybeans,2016,9.298540365275466,True
Argentina,Pampas,Soybeans,2017,10.704414834863286,True
Argentina,Pampas,Soybeans,2018,9.567328277327475,True
Argentina,Pampas,Soybeans,2019,25.1,False
Argentina,Pampas,Soybeans,2020,7.865294824492609,True
Argentina,Pampas,Soybeans,2021,12.070268255059084,True
Argentina,Pampas,Soybeans,2022,20.21,False
Argentina,Pampas,Sugarcane,1991,10.13,False
Argentina,Pampas,Sugarcane,1992,10.13,True
Argentina,Pampas,Sugarcane,1993,9.895723637418254,True
Argentina,Pampas,Sugarcane,1994,9.78213918206157,True
Argentina,Pampas,Sugarcane,1995,9.672097556968785,True
Argentina,Pampas,Sugarcane,1996,29.04,False
Argentina,Pampas,Sugarcane,1997,8.1,False
Argentina,Pampas,Sugarcane,1998,11.306616068904294,True
Argentina,Pampas,Sugarcane,1999,11.878419344318544,True
Argentina,Pampas,Sugarcane,2000,-1.1300000000000001,False
Argentina,Pampas,Sugarcane,2001,9.591091109216563,True
Argentina,Pampas,Sugarcane,2002,9.667758865481018,True
Argentina,Pampas,Sugarcane,2003,10.33,False
Argentina,Pampas,Sugarcane,2004,9.659284577055667,True
Argentina,Pampas,Sugarcane,2005,9.608926760102698,True
Argentina,Pampas,Sugarcane,2006,5.39,False
Argentina,Pampas,Sugarcane,2007,6.87732014515848,True
Argentina,Pampas,Sugarcane,2008,11.84,False
Argentina,Pampas,Sugarcane,2009,6.449986373048908,True
Argentina,Pampas,Sugarcane,2010,8.133742094370781,True
Argentina,Pampas,Sugarcane,2011,7.688101615972026,True
Argentina,Pampas,Sugarcane,2012,7.292564004126799,True
Argentina,Pampas,Sugarcane,2013,7.040000149807637,True
